"id",Market,Product Name,Price,Original Price,Discount,Image URL,Local Image Path
"1043","Neptun Supermarket","Papia Tualet Kağızı Çiyələkli 4-lü Rulon 3 Qat","2.99","4.62","35%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/a8857cbc-33f8-11ed-8316-dafd5f0637cb_1.jpeg","images/papia_tualet_ka__z___iy_l_kli_4_l__rulon_3_qat_1042.jpeg"
"1044","Neptun Supermarket","Oreo Peçenye 95 qr","1.49","2.39","38%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/f65917f4-ee8b-11eb-a170-0e3fa463fe4c_11.jpeg","images/oreo_pe_enye_95_qr_1043.jpeg"
"1045","Neptun Supermarket","Pure Sense Sunkiss Maye Sabun Sabun Almond 300ml","2.65","3.95","33%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/16614a88-15ea-11f0-a297-a2557293328c_008607.jpg","images/pure_sense_sunkiss_maye_sabun_sabun_almond_300ml_1044.jpg"
"1046","Neptun Supermarket","Yubileynoye Peçenye 224qr","1.99","2.69","26%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/ff225ed6-1146-11f0-97f3-0ebdb25fac03_201400.jpg","images/yubileynoye_pe_enye_224qr_1045.jpg"
"1047","Neptun Supermarket","Göyçay  Çanaq Pendiri 1 kq","11.49","12.80","10%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/1939d8c2-eab2-11eb-bdba-3a75112ecb20_neptun_3.jpeg","images/g_y_ay___anaq_pendiri_1_kq_1046.jpeg"
"1048","Neptun Supermarket","Milla Bio Yoqurt Meşə Giləmeyvəli 115 qr","0.59","0.69","14%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/df460ba4-29df-11ed-a966-16efe7a1558f_1.jpeg","images/milla_bio_yoqurt_me___gil_meyv_li_115_qr_1047.jpeg"
"1049","Neptun Supermarket","Tayqa İncisi Bulğur Küftəlik 700qr","1.80","2.25","20%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/6a0d1740-113d-11f0-8821-3af6b18c7c8b_032980.jpg","images/tayqa__ncisi_bul_ur_k_ft_lik_700qr_1048.jpg"
"1050","Neptun Supermarket","Alpen Gold 150 qr Max-Fun Şokolad Marmeladlı","6.39","7.40","14%","https://wolt-menu-images-cdn.wolt.com/menu-images/shared/2d60f8da-a004-11ee-9220-9edb4499cb6a_762341_photoroom.jpg","images/alpen_gold_150_qr_max_fun__okolad_marmeladl__1049.jpg"
"1051","Neptun Supermarket","Xrus Team 100 qr Suxariki Bifteks","0.99","1.19","17%","https://wolt-menu-images-cdn.wolt.com/menu-images/shared/1d779d62-9b44-11ee-a15b-56a686e0504f_30113900_767x1000_photoroom.jpg","images/xrus_team_100_qr_suxariki_bifteks_1050.jpg"
"1052","Neptun Supermarket","7 Days Mini Kruassan Krem-Squşenka 200 qr","2.99","4.59","35%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/1b9d21ae-29eb-11ed-8ef7-a6ab50bb26c4_1.jpeg","images/7_days_mini_kruassan_krem_squ_enka_200_qr_1051.jpeg"
"1053","Neptun Supermarket","Favelli Un Əla Növ 1 kq","1.42","1.70","16%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/7ccefa34-2e86-11ed-a56f-a2bc8198c309_1.jpeg","images/favelli_un__la_n_v_1_kq_1052.jpeg"
"1054","Neptun Supermarket","Milla 1kq Kənd Qatığı 3.2% (Şüşə Qabda)","3.29","3.69","11%","https://wolt-menu-images-cdn.wolt.com/menu-images/62500c693270f040775a2444/ae97e41c-a2a3-11ee-8dd2-2a517f821760_1635316544_qatiq_1kq_photoroom.png","images/milla_1kq_k_nd_qat____3_2________qabda__1053.png"
"1055","Neptun Supermarket","Oreo Şokoladlı Peçenye 95 qr","1.49","2.39","38%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/077215ea-ee8c-11eb-b02d-32b4fcdd16e7_11.jpeg","images/oreo__okoladl__pe_enye_95_qr_1054.jpeg"
"1056","Neptun Supermarket","7 Days Kruassan Kakaolu 65 qr","1.29","1.79","28%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/63775936-29eb-11ed-aa75-9e8944c1898e_1.jpeg","images/7_days_kruassan_kakaolu_65_qr_1055.jpeg"
"1057","Neptun Supermarket","Favelli Makaron Burğu 500 qr","1.05","1.30","19%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/64d7b042-2e86-11ed-ad96-56474722a6fd_1.jpeg","images/favelli_makaron_bur_u_500_qr_1056.jpeg"
"1058","Neptun Supermarket","Loreal Elseve Şampun Transformasiyaedici 250ml","4.69","6.82","31%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/918e5f08-b3c3-11f0-b736-9677ac0b9bc9_ads_z_tasar_m__2_.png","images/loreal_elseve__ampun_transformasiyaedici_250ml_1057.png"
"1059","Neptun Supermarket","Johnson 500 ml Utenok WC Təmizləyici Sitruslu","2.89","4.75","39%","https://wolt-menu-images-cdn.wolt.com/menu-images/62500c693270f040775a2444/2a1b08d2-99fb-11ee-8250-7248d696b3c0_5000204070811_338584_1141715_n_photoroom.png","images/johnson_500_ml_utenok_wc_t_mizl_yici_sitruslu_1058.png"
"1060","Neptun Supermarket","Pure Sense Maye Sabun Antibakterial 300 ml","2.65","3.95","33%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/7f68b50e-301c-11ed-8524-9aba4a492b5b_1.jpeg","images/pure_sense_maye_sabun_antibakterial_300_ml_1059.jpeg"
"1061","Neptun Supermarket","Tadım Fistixx Eksi Krem 60 qr","1.55","1.85","16%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/a9a6d874-2855-11ed-9147-42f8bc2255e1_1.jpeg","images/tad_m_fistixx_eksi_krem_60_qr_1060.jpeg"
"1062","Neptun Supermarket","Bolşevik Pecenye Yubileynoe Südlü 112 qr","0.99","1.39","29%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/1dfa11ae-2a00-11ed-86f2-fab2652aa984_1.jpeg","images/bol_evik_pecenye_yubileynoe_s_dl__112_qr_1061.jpeg"
"1063","Neptun Supermarket","Kenton Kakao Paket 25qr","0.89","1.09","18%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/fc8d8c62-15d9-11f0-8e66-22b00ccecf65_8690547010017.jpg","images/kenton_kakao_paket_25qr_1062.jpg"
"1064","Neptun Supermarket","7 Days Mini Kruassan Çiyələkli 200 qr","2.99","4.59","35%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/0b86e854-29eb-11ed-8596-3a7247f82f51_1.jpeg","images/7_days_mini_kruassan__iy_l_kli_200_qr_1063.jpeg"
"1065","Neptun Supermarket","Barni Biskvit  Banan-Yoqurt Qutu 150 qr","2.99","4.79","38%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/7f7368d6-edc5-11eb-a834-467f4c7886c3_11.jpeg","images/barni_biskvit__banan_yoqurt_qutu_150_qr_1064.jpeg"
"1066","Neptun Supermarket","Kolbasa Kral Ser. Qoyun Ətli kq","12.99","16.95","23%","https://wolt-menu-images-cdn.wolt.com/menu-images/shared/e53200ea-9ab8-11ee-8434-b6f01cad5f7b_kolbasakralser.bizimdadkg_1000x1000_photoroom.jpg","images/kolbasa_kral_ser__qoyun__tli_kq_1065.jpg"
"1067","Neptun Supermarket","Papia Tualet Kağızı Bali Gül 4-lü 3qat","2.99","4.62","35%","https://wolt-menu-images-cdn.wolt.com/menu-images/shared/e0b11842-9a6f-11ee-b237-5677b6e7e8f0_051415_1000x1000_photoroom.jpg","images/papia_tualet_ka__z__bali_g_l_4_l__3qat_1066.jpg"
"1068","Neptun Supermarket","Milka 97gr Bubbles Şokolad Cappuccino Südlü Plitka","2.49","6.49","62%","https://wolt-menu-images-cdn.wolt.com/menu-images/shared/dfe3e856-9df1-11ee-b2b5-0abc9b984f32_dsc_0027copvdvy_1000x1000_photoroom.jpg","images/milka_97gr_bubbles__okolad_cappuccino_s_dl__plitka_1067.jpg"
"1069","Neptun Supermarket","Barni 150 qr Biskvit Südlü İçliklə","2.99","4.79","38%","https://wolt-menu-images-cdn.wolt.com/menu-images/shared/9a4dceb0-9d15-11ee-b53c-ce61bf1b0dbc_org_brn1120311_1_photoroom.jpg","images/barni_150_qr_biskvit_s_dl____likl__1068.jpg"
"1070","Neptun Supermarket","Colgate Total Diş Məcunu Maksfresh 100 ml","5.09","6.40","20%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/fa04a010-edb6-11eb-89d6-26a1ef930205_11.jpeg","images/colgate_total_di__m_cunu_maksfresh_100_ml_1069.jpeg"
"1071","Neptun Supermarket","Bebeto Jelebon Ocean Park 80 qr","1.45","1.70","15%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/e30a0e28-2932-11ed-9dd6-621c5015b8a0_1.jpeg","images/bebeto_jelebon_ocean_park_80_qr_1070.jpeg"
"1072","Neptun Supermarket","Purina 75 qr Felix Pişik Yemi Mal Əti ilə Paket","0.70","0.90","22%","https://wolt-menu-images-cdn.wolt.com/menu-images/shared/33b002ae-9a59-11ee-8b6e-da91eaaf7856_img_2432___2023_12_14t121717.541.jpg","images/purina_75_qr_felix_pi_ik_yemi_mal__ti_il__paket_1071.jpg"
"1073","Neptun Supermarket","Tuc Kreker Qaymaq və Soğan 100 qr","1.49","2.59","42%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/8174c570-edf3-11eb-91dd-82ce3a210e5d_11.jpeg","images/tuc_kreker_qaymaq_v__so_an_100_qr_1072.jpeg"
"1074","Neptun Supermarket","7 Days Kruassan Squşenka 65 qr","0.99","1.49","34%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/46067922-29eb-11ed-880e-b29d774c4f2e_1.jpeg","images/7_days_kruassan_squ_enka_65_qr_1073.jpeg"
"1075","Neptun Supermarket","Long Chips 75 qr Honey Çips","1.99","2.75","28%","https://wolt-menu-images-cdn.wolt.com/menu-images/shared/1fcc7c78-a3c7-11ee-9b38-4e75fd066f03_30188219_photoroom.jpg","images/long_chips_75_qr_honey__ips_1074.jpg"
"1076","Neptun Supermarket","Xlebsi Molodci Borodinskie Celnozernovie 150 qr","1.59","2.00","21%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/27d3e5b4-341a-11ed-b381-5a8d9bb63cd2_1.jpeg","images/xlebsi_molodci_borodinskie_celnozernovie_150_qr_1075.jpeg"
"1077","Neptun Supermarket","Xrus Team 100 qr Suxariki Xamalı","0.99","1.19","17%","https://wolt-menu-images-cdn.wolt.com/menu-images/shared/fda05444-9b51-11ee-ad4b-9af6dc6ea6a2_xpycteamxama_1000x1000_photoroom.jpg","images/xrus_team_100_qr_suxariki_xamal__1076.jpg"
"1078","Neptun Supermarket","Arbella Makaron Mantı 500 gr","1.45","1.85","22%","https://imageproxy.wolt.com/assets/695b9653a6c45b6cc9503148","images/arbella_makaron_mant__500_gr_1077.jpg"
"1079","Neptun Supermarket","Long Chips Kremli Şüyüd Çips 75 qr","1.99","2.75","28%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/8291bf04-30d6-11ed-83ab-86ddd83dc994_1.jpeg","images/long_chips_kremli___y_d__ips_75_qr_1078.jpeg"
"1080","Neptun Supermarket","Kolbasa Rosko Servelat Zakaz kq","11.99","18.40","35%","https://wolt-menu-images-cdn.wolt.com/menu-images/62500c693270f040775a2444/b729942c-a32f-11ee-8168-baf0f7607f16_kolbasaroskoservelatzakazkg_1000x1000_photoroom.png","images/kolbasa_rosko_servelat_zakaz_kq_1079.png"
"1081","Neptun Supermarket","Zedazeni Limonad Armud 500 ml","1.49","1.80","17%","https://wolt-menu-images-cdn.wolt.com/menu-images/61113b1ca8c749525ea95a8a/315293a6-1ec6-11ed-ab2e-de63e4f6e8c8_1111.jpeg","images/zedazeni_limonad_armud_500_ml_1080.jpeg"
"1082","Neptun Supermarket","Purina 85 qr Felix Pişik Yemi Toyuq Tomatda Paket","0.70","0.90","22%","https://wolt-menu-images-cdn.wolt.com/menu-images/62500c693270f040775a2444/ec053014-99b8-11ee-b049-eeb887e59e18_img_2432___2023_12_13t170951.960.jpg","images/purina_85_qr_felix_pi_ik_yemi_toyuq_tomatda_paket_1081.jpg"
"1083","Neptun Supermarket","Net Kirec Cozucu 900qr","2.69","3.85","30%","https://imageproxy.wolt.com/assets/692697a2a5b1c9945b96c140","images/net_kirec_cozucu_900qr_1082.jpg"
"1084","Neptun Supermarket","Nestle 23.5 qr Fitness Batonçik Bütöv Taxıl-Şokoladlı","0.99","1.19","17%","https://wolt-menu-images-cdn.wolt.com/menu-images/62500c693270f040775a2444/3cddcaf0-9a54-11ee-9098-56a0f65baa2f_img_2432___2023_12_14t114139.272.jpg","images/nestle_23_5_qr_fitness_baton_ik_b_t_v_tax_l__okola_1083.jpg"
"1085","Neptun Supermarket","Belous Tilzitskiy Pendir 45% 200 Gr","3.99","4.50","11%","https://imageproxy.wolt.com/assets/696dbc8c6d56bba1a43a8db5","images/belous_tilzitskiy_pendir_45__200_gr_1084.jpg"
"1086","Neptun Supermarket","Çaricino Kolbasa Atamanskaya Doğranmış 100 Gr","3.99","4.89","18%","https://imageproxy.wolt.com/assets/696dbc75f7b8fd1dd452ac83","images/_aricino_kolbasa_atamanskaya_do_ranm___100_gr_1085.jpg"
"1087","Neptun Supermarket","Chizzpa Çips Pendirli 160 Gr","3.99","4.99","20%","https://imageproxy.wolt.com/assets/69689fab66118d5303739b91","images/chizzpa__ips_pendirli_160_gr_1086.jpg"
"1088","Neptun Supermarket","Chizzpa Çips Original 160 Gr","3.99","4.99","20%","https://imageproxy.wolt.com/assets/69689f5866118d5303739b82","images/chizzpa__ips_original_160_gr_1087.jpg"
"1089","Neptun Supermarket","Chizzpa Çips Xama və Soğanlı  160 Gr","3.99","4.99","20%","https://imageproxy.wolt.com/assets/696b0cb5132e4999d9a76f94","images/chizzpa__ips_xama_v__so_anl___160_gr_1088.jpg"
"1090","Neptun Supermarket","Chizzpa Çips Paprika 160 Gr","3.99","4.99","20%","https://imageproxy.wolt.com/assets/696b0cab132e4999d9a76f8a","images/chizzpa__ips_paprika_160_gr_1089.jpg"
"1091","Neptun Supermarket","American Garden Xardal - Mustard 227 Gr Plastik Qab","3.89","5.10","24%","https://imageproxy.wolt.com/assets/696b0ca805d82824d99b362e","images/american_garden_xardal___mustard_227_gr_plastik_qa_1090.jpg"
"1092","Neptun Supermarket","Toqrus Mayonez 67% 620 Gr Şüşə Qab","4.29","5.35","20%","https://imageproxy.wolt.com/assets/696b0cb6132e4999d9a76f96","images/toqrus_mayonez_67__620_gr______qab_1091.jpg"
"1093","Neptun Supermarket","Tudor Qara Çay 250 Gr","4.35","6.05","28%","https://imageproxy.wolt.com/assets/696a04763b9bbacfcfee8672","images/tudor_qara__ay_250_gr_1092.jpg"
"1094","Neptun Supermarket","Moloqorsk  Qatılaşdırılmış Süd 8.5% 900 Gr  Plastik Qab","5.18","6.15","16%","https://imageproxy.wolt.com/assets/696a063b3b9bbacfcfee867d","images/moloqorsk__qat_la_d_r_lm___s_d_8_5__900_gr__plasti_1093.jpg"
"1095","Neptun Supermarket","Colgate Dİş Məcunu Max Fresh Yaşıl Çay 100 Ml","5.09","6.40","20%","https://imageproxy.wolt.com/assets/696a0573180a4aca246d44a4","images/colgate_d___m_cunu_max_fresh_ya__l__ay_100_ml_1094.jpg"
"1096","Neptun Supermarket","Burcu Tomat Pastası 600 Gr Şüşə Qab","6.69","8.05","17%","https://imageproxy.wolt.com/assets/69673ca774ba7b1478c39f74","images/burcu_tomat_pastas__600_gr______qab_1095.jpg"
"1097","Neptun Supermarket","Ulusoy Qarışıq Turşu 3 kq","6.99","8.70","20%","https://imageproxy.wolt.com/assets/696616b34b3b09a9af109f6d","images/ulusoy_qar___q_tur_u_3_kq_1096.jpg"
"1098","Neptun Supermarket","Burcu Acı Bibər Pastası  Özəl Ev Tipi 600 Gr Şüşə Qab","7.39","8.99","18%","https://imageproxy.wolt.com/assets/696616b44b3b09a9af109f6e","images/burcu_ac__bib_r_pastas____z_l_ev_tipi_600_gr_______1097.jpg"
"1099","Neptun Supermarket","Shahane Uzun Düyü 1820 Gr Plastik Qab","8.75","9.18","5%","https://imageproxy.wolt.com/assets/696616b39acafc70d7a4d66f","images/shahane_uzun_d_y__1820_gr_plastik_qab_1098.jpg"
"1100","Neptun Supermarket","Akbar Gold Çay 250 Gr","6.48","9.50","32%","https://imageproxy.wolt.com/assets/6964f5159acafc70d7a4cf5a","images/akbar_gold__ay_250_gr_1099.jpg"
"1101","Neptun Supermarket","American Garden BBQ Sauce 510 ml Plastik qab","7.45","9.29","20%","https://imageproxy.wolt.com/assets/6964f5169acafc70d7a4cf5c","images/american_garden_bbq_sauce_510_ml_plastik_qab_1100.jpg"
"1102","Neptun Supermarket","Milka Good Luck Südlü Şokolad 110 Gr Qutu","3.99","9.69","59%","https://imageproxy.wolt.com/assets/696484b00a028ddc31038ca3","images/milka_good_luck_s_dl___okolad_110_gr_qutu_1101.jpg"
"1103","Neptun Supermarket","Pistachino Antep Fıstığı Kremi 200 Gr","11.99","13.45","11%","https://imageproxy.wolt.com/assets/695f7b79d0f7faa693b35399","images/pistachino_antep_f_st____kremi_200_gr_1102.jpg"
"1104","Neptun Supermarket","Akbar Earl Grey Çay 500 Gr","12.59","17.50","28%","https://imageproxy.wolt.com/assets/695f7bc3dd5c56d10c2ed09a","images/akbar_earl_grey__ay_500_gr_1103.jpg"
"1105","Neptun Supermarket","Akbar Gold Çay 500 Gr","12.59","17.50","28%","https://imageproxy.wolt.com/assets/695f7bc8dd5c56d10c2ed09d","images/akbar_gold__ay_500_gr_1104.jpg"
"1106","Neptun Supermarket","Arbella Makaron Burgu 500 gr","1.45","1.85","22%","https://imageproxy.wolt.com/assets/695b96ab2eeaac6c9caa6049","images/arbella_makaron_burgu_500_gr_1105.jpg"
"1107","Neptun Supermarket","Arbella Makaron Spaghetti 500 gr","1.45","1.85","22%","https://imageproxy.wolt.com/assets/695b96042eeaac6c9caa6030","images/arbella_makaron_spaghetti_500_gr_1106.jpg"
"1108","Neptun Supermarket","Arbella Makaron Qələm  500 gr","1.45","1.85","22%","https://imageproxy.wolt.com/assets/695b95a9a6c45b6cc9503112","images/arbella_makaron_q_l_m__500_gr_1107.jpg"
"1109","Neptun Supermarket","Arbella Makaron Kəpənək 500 gr","1.45","1.85","22%","https://imageproxy.wolt.com/assets/695b9541a6c45b6cc95030fb","images/arbella_makaron_k_p_n_k_500_gr_1108.jpg"
"1110","Neptun Supermarket","Zedazeni Limonad Tərxun 500 ml","1.49","1.80","17%","https://wolt-menu-images-cdn.wolt.com/menu-images/61113b1ca8c749525ea95a8a/dc6e13b0-1ec5-11ed-bb10-e24d7dae5fd8_1111.jpeg","images/zedazeni_limonad_t_rxun_500_ml_1109.jpeg"
"1111","Neptun Supermarket","Colgate Diş Məcunu Kömürlü 100ml","5.09","6.40","20%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/5288b6a4-15ea-11f0-9ab0-8a479b0c78bb_015290.jpg","images/colgate_di__m_cunu_k_m_rl__100ml_1110.jpg"
"1112","Neptun Supermarket","Şor Yurdum kq","5.99","7.37","19%","https://wolt-menu-images-cdn.wolt.com/menu-images/61113b1ca8c749525ea95a8a/1da3ef7c-2479-11ed-b346-66fb5ad5b076_frame_1.jpeg","images/_or_yurdum_kq_1111.jpeg"
"1113","Neptun Supermarket","Long Chips Orijinal Çips 75 qr","1.99","2.75","28%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/6742419c-30d6-11ed-b5b7-c245560aac3b_1.jpeg","images/long_chips_orijinal__ips_75_qr_1112.jpeg"
"1114","Neptun Supermarket","Alpen Gold Şokolad Fındıq Plitka 90 qr","2.29","4.19","45%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/d689c7ae-92ef-11f0-b6b0-8297982614c5_32374594_1.jpg","images/alpen_gold__okolad_f_nd_q_plitka_90_qr_1113.jpg"
"1115","Neptun Supermarket","Harika Makaron Qələm 500qr","1.19","1.65","28%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/8d2b963c-15ea-11f0-a29e-06529803df73_021293.jpg","images/harika_makaron_q_l_m_500qr_1114.jpg"
"1116","Neptun Supermarket","Harika 500 qr Makaron Boruvari","1.19","1.65","28%","https://wolt-menu-images-cdn.wolt.com/menu-images/shared/1b6737e2-a005-11ee-8f7c-3651634f4715_30190291_photoroom.jpg","images/harika_500_qr_makaron_boruvari_1115.jpg"
"1117","Neptun Supermarket","Garnier Color Naturals Saç Boyası 10","4.59","6.85","33%","https://imageproxy.wolt.com/assets/6927e69641eaf5ae5ca977ac","images/garnier_color_naturals_sa__boyas__10_1116.jpg"
"1118","Neptun Supermarket","Bolluq Kəllə Qənd 800qr","2.55","2.90","12%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/2c4043c2-15ea-11f0-bef0-1e27e5dfee86_010520.jpg","images/bolluq_k_ll__q_nd_800qr_1117.jpg"
"1119","Neptun Supermarket","Nes Yumru Düyü Paket 800 qr","1.75","2.55","31%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/4bad7c62-2f4b-11ed-88ab-868bd42b3f2c_1.jpeg","images/nes_yumru_d_y__paket_800_qr_1118.jpeg"
"1120","Neptun Supermarket","Luck Siam 565 qr Ananas Dilimləri Siropda (Dəmir Qabda)","4.55","5.75","21%","https://wolt-menu-images-cdn.wolt.com/menu-images/62500c693270f040775a2444/33fb86d2-aa28-11ee-b750-aec03ad25400_lucksiam565grananasdilimlerisiropdad_2__1000x1000_photoroom.png","images/luck_siam_565_qr_ananas_diliml_ri_siropda__d_mir_q_1119.png"
"1121","Neptun Supermarket","Loreal Elseve Balzam Qırılmalara Qarşı 200ml","4.69","6.82","31%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/60889c6c-b87c-11f0-9e26-f2906ff5e6ad_ads_z_tasar_m__43_.png","images/loreal_elseve_balzam_q_r_lmalara_qar___200ml_1120.png"
"1122","Neptun Supermarket","Nes Qarabaşaq Paket 800 qr","1.65","2.65","38%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/22890ed2-2f4b-11ed-9eb6-7ec49360228a_1.jpeg","images/nes_qaraba_aq_paket_800_qr_1121.jpeg"
"1123","Neptun Supermarket","Fayda Gavalı Cemi 360 Gr Şüşə qab","1.99","2.55","22%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/11dd26da-a4ec-11f0-ae14-ee9bae4435b9_wolt19.jpg","images/fayda_gaval__cemi_360_gr______qab_1122.jpg"
"1124","Neptun Supermarket","Divo Zeytun Yağı Pomace 1 l","14.99","23.60","36%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/93d08e6c-219c-11f0-87c8-ee3779e6ad97_whatsapp_image_2025_04_25_at_09.57.07.jpeg","images/divo_zeytun_ya___pomace_1_l_1123.jpeg"
"1125","Neptun Supermarket","Bolluq Priroda Yubileynoe Peçenye 370qr","1.39","2.10","34%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/2c666994-15ea-11f0-8cf7-d2f97cb81bf4_010586.jpg","images/bolluq_priroda_yubileynoe_pe_enye_370qr_1124.jpg"
"1126","Neptun Supermarket","Karamel Elvan Toffix Meyvə/Сoffee/Süd kq","9.79","11.05","11%","https://wolt-menu-images-cdn.wolt.com/menu-images/60ec285655ab669e8d642642/f0e0d938-beed-11f0-ac6d-1e36313409fe_ads_z_tasar_m__62_.png","images/karamel_elvan_toffix_meyv___offee_s_d_kq_1125.png"
"1127","Neptun Supermarket","Milka Bubbles Şokolad Südlü Plitka 80 qr","2.49","6.49","62%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/0cbe8632-29ff-11ed-a1cd-2e632f183a2d_1.jpeg","images/milka_bubbles__okolad_s_dl__plitka_80_qr_1126.jpeg"
